"No.","Time","Source","Destination","Protocol","Length","Info"
"1669","2.219763","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1670","2.219763","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1671","2.219763","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1672","2.219763","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1673","2.219763","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1674","2.219916","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1675","2.219916","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1676","2.219916","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1677","2.219916","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1678","2.219916","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1679","2.219916","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1680","2.219916","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1681","2.219916","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1682","2.219916","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1688","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1689","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1690","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1691","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1692","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1693","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1694","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1695","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1696","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1697","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1698","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1699","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1700","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1701","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1702","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1703","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1704","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1705","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1706","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1707","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1708","2.223691","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1712","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1713","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1714","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1715","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1716","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1717","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1718","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1719","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1720","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1721","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1722","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1723","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1724","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1725","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1726","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1727","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1728","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1729","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1730","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1731","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1732","2.225703","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1735","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1736","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1737","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1738","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1739","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1740","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1741","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1742","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1743","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1744","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1745","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1746","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1747","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1748","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1749","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1750","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1751","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1752","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1753","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1754","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1755","2.228524","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1759","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1760","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1761","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1762","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1763","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1764","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1765","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1766","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1767","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1768","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1769","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1770","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1771","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1772","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1773","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1774","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1775","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1776","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1777","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1778","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1779","2.230828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1782","2.233007","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1784","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1785","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1786","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1787","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1788","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1789","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1790","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1791","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1792","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1793","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1794","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1795","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1796","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1797","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1798","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1799","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1800","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1801","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1802","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1803","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1804","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1805","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1806","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1807","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1808","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1809","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1810","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1811","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1812","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1813","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1814","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1815","2.235678","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1816","2.235828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1817","2.235828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1818","2.235828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1819","2.235828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1820","2.235828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1821","2.235828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1822","2.235828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1823","2.235828","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1828","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1829","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1830","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1831","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1832","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1833","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1834","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1835","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1836","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1837","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1838","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1839","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1840","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1841","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1842","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1843","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1844","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1845","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1846","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1847","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1848","2.237663","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1852","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1853","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1854","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1855","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1856","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1857","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1858","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1859","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1860","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1861","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1862","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1863","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1864","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1865","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1866","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1867","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1868","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1869","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1870","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1871","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1872","2.245302","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1875","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1876","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1877","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1878","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1879","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1880","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1881","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1882","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1883","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1884","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1885","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1886","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1887","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1888","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1889","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1890","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1891","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1892","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1893","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1894","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1895","2.247370","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1899","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1900","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1901","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1902","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1903","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1904","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1905","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1906","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1907","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
"1908","2.250946","62.0.80.15","10.100.102.6","UDP","1392","443  >  55185 Len=1350"
